md5,title,base_level,prediction,ability,player_count,clear_count,est_level
458e594a6e5b02b3630154d50d5f26df,βehexeη‐δ ;;;forgotten,31.0,0.3505212120834655,0.4393741488456726,7.0,2.0,31.064014727512493
51e0a29d5c7fc9cdf5e5e8eee1ad1124,現実をカットアップしてみた [Realism],31.0,0.3440749475730414,0.6386014223098755,445.0,104.0,31.070460992022916
fd2154a3618eac430db0564f0552c9a3,Nuclear Fusion[DERAYMASTER],31.0,0.34111328714621575,-0.4135737419128418,13.0,2.0,31.073422652449743
205c106d53d87c09d62482bb31085c8d,Titania -EX-,31.0,0.33770653470054485,-0.7701655030250549,30.0,8.0,31.076829404895413
9704b46a300f0a22678dc2e82d91820a,Ruins Ray (KF),31.0,0.3362923910166118,-0.287275493144989,179.0,48.0,31.078243548579348
439e1e8c1f02ccce96e0e5f0bbabdbbd,ゴフェルの木棺 [UETHER],31.0,0.31958117334836067,-0.9354643225669861,221.0,58.0,31.094954766247596
63cad21224b1c23518f1f915bf4bebac,銀の風,31.0,0.31256451744166325,-0.04191061854362488,175.0,48.0,31.101971422154296
cd24fd54b865c744428da2513643dd8d,水晶世界 ～Fracture～ [yumether],31.0,0.3044642749179572,0.3319542407989502,347.0,82.0,31.110071664678003
c4ca195acf56e5086bf1f2608af5ac35,Yakumo >>JOINT STRUGGLE -EXTRA-,31.0,0.26104333743516983,-0.8074455261230469,333.0,47.0,31.15349260216079
f34cfb3e9a1a5f87499d4a09e9dacfdc,melody_express [INFELNO],31.0,0.2269484116239497,-0.6768308877944946,20.0,4.0,31.18758752797201
c145da22d6a3a0d37e3fa1928159fe93,さよならコスモノート [Eb],31.0,0.2141415142517158,-0.39583516120910645,6.0,1.0,31.200394425344243
603aae2c3681cc2562b9b53b50408c69,硬核機動 -Assault X-,31.0,0.2023424438674203,-0.7392643690109253,320.0,34.0,31.21219349572854
ac15164cb68534b36bd20af556b80ab1,High-Priestess [alteration],31.0,0.18808521664691846,-2.1480891704559326,3.0,0.0,31.22645072294904
bb039ac3a3d097d69569f44e0ac80b09,ＤＱⅢ　Battle -Another-,31.0,0.18370245316229528,0.13074877858161926,230.0,28.0,31.230833486433664
82dace8cd1c4a16c7d0fb42bce22baf7,Nice Magicgirls VS scary Walpurgis [SpellBreak],32.0,0.9563304747118382,0.46060892939567566,4.0,4.0,31.575723114318766
87a88f848751adc0726981994b48c859,SMOOTH TRACK [EXTRA],32.0,0.9164975255384715,0.05570891126990318,2.0,2.0,31.615556063492132
965d42e6aa003f95958cd7bcf3a59bec,リクロスフェイト [Nuclear],32.0,0.9029141843110046,-0.03485053777694702,3.0,2.0,31.6291394047196
188eab896819d75aba5ef64593c54384,JUMMER (LASER PSY REMIX) [INSANE],32.0,0.8473513848029759,-0.7939131855964661,2.0,2.0,31.684702204227627
e7c2000f5125283dacc8878eb00114d2,SLAUGHTERTUNE -SPREE-,32.0,0.8246310072850567,-0.5311571955680847,6.0,6.0,31.707422581745547
27bcf7dfba20d0afceb257bfd46d6007,ARCADE! 爆竹 PARTY (Remaster),32.0,0.8068373082392344,0.007530571892857552,6.0,4.0,31.72521628079137
4065e4ff3e56fb1543df3a36e8576555,Halcyon -MY INTERPRETATION- [7KEYS (^ω^)/],32.0,0.7723789154388021,0.23584619164466858,26.0,18.0,31.7596746735918
62ee831c874ec747772c86744ed6c7ba,FUELBLOODS (KF),32.0,0.7597232538443495,-0.3025107681751251,16.0,10.0,31.772330335186254
437a372c8c70c48cab03688cdfd68725,MachinaRegina -Eclipse-,32.0,0.7570183283482617,-0.4867249131202698,5.0,4.0,31.77503526068234
381691eb04c31daeb1b5375915652f4c,Aerial [Godspeed],32.0,0.7397265205751637,-0.19360709190368652,5.0,3.0,31.79232706845544
dd36e9c11a77222a64e7f4e39deec7a3,BIG CHUNGUS -IR-,32.0,0.7260240789332618,-0.43441200256347656,18.0,13.0,31.80602951009734
4bb844bb29b847786c14313e1f61e62c,ETERNiZE [EXTREME],32.0,0.7255237470402979,-0.2361016571521759,24.0,16.0,31.806529841990304
0b518dd7b6e46c147245a7b9d4a6dcc7,Disco☆Girl -踊る少女-,32.0,0.7155910837544299,-0.1033603623509407,24.0,16.0,31.816462505276174
b3d9ba2b03a3bfd87f29845d7bf3a067,Fleeing Sunlight [Sunset],32.0,0.6916074193866787,-0.13400645554065704,10.0,6.0,31.840446169643926
2af37ac8096e58659f14d6af115591fa,Bad Beat! [EXTREME],32.0,0.6896262240887677,0.12803129851818085,16.0,10.0,31.842427364941834
4a142bd47e18d95a266becb6d178ec7f,Squeeze Me [Maryther],32.0,0.6867433802548047,-0.2877400815486908,12.0,7.0,31.845310208775796
949989af49f5de175895edc0e81f832c,Crazy Watermelon [Pentagon],32.0,0.6752723029061146,-0.4966641962528229,11.0,8.0,31.856781286124487
